claim_id,event_type,event_timestamp,event_data,actor
CLM-02977,doc_requested,2024-01-11 04:00:00,,HDL-001
CLM-02977,settled,2024-01-15 17:00:00,,HDL-001
CLM-02978,created,2022-08-05 14:00:00,,system
CLM-02978,assigned,2022-08-05 16:00:00,{'handler_id': 'HDL-045'},system
CLM-02978,doc_uploaded,2022-08-06 18:00:00,,HDL-045
CLM-02978,note_added,2022-08-08 14:00:00,,HDL-045
CLM-02979,created,2022-06-26 13:00:00,,system
CLM-02979,assigned,2022-06-26 17:00:00,{'handler_id': 'HDL-028'},system
CLM-02979,contacted_customer,2022-06-27 19:00:00,,HDL-028
CLM-02979,doc_uploaded,2022-06-29 01:00:00,,HDL-028
CLM-02979,doc_requested,2022-07-01 08:00:00,,HDL-028
CLM-02979,settled,2022-07-12 13:00:00,,HDL-028
CLM-02980,created,2022-11-19 16:00:00,,system
CLM-02980,assigned,2022-11-19 19:00:00,{'handler_id': 'HDL-021'},system
CLM-02980,doc_uploaded,2022-11-21 21:00:00,,HDL-021
CLM-02980,contacted_customer,2022-11-25 02:00:00,,HDL-021
CLM-02980,note_added,2022-11-26 05:00:00,,HDL-021
CLM-02980,settled,2022-12-07 16:00:00,,HDL-021
CLM-02981,created,2023-07-20 18:00:00,,system
CLM-02981,assigned,2023-07-20 21:00:00,{'handler_id': 'HDL-008'},system
CLM-02981,doc_uploaded,2023-07-23 02:00:00,,HDL-008
CLM-02981,settled,2023-08-01 18:00:00,,HDL-008
CLM-02982,created,2023-07-09 11:00:00,,system
CLM-02982,assigned,2023-07-09 15:00:00,{'handler_id': 'HDL-003'},system
CLM-02982,doc_uploaded,2023-07-10 15:00:00,,HDL-003
CLM-02982,doc_uploaded,2023-07-12 15:00:00,,HDL-003
CLM-02982,settled,2023-07-26 11:00:00,,HDL-003
CLM-02983,created,2022-12-09 15:00:00,,system
CLM-02983,assigned,2022-12-09 17:00:00,{'handler_id': 'HDL-030'},system
CLM-02983,escalated,2022-12-10 17:00:00,,HDL-030
CLM-02983,doc_requested,2022-12-12 17:00:00,,HDL-030
CLM-02983,contacted_customer,2022-12-16 22:00:00,,HDL-030
CLM-02983,doc_uploaded,2022-12-18 02:00:00,,HDL-030
CLM-02983,settled,2022-12-30 15:00:00,,HDL-030
CLM-02984,created,2024-01-02 12:00:00,,system
CLM-02984,assigned,2024-01-02 16:00:00,{'handler_id': 'HDL-015'},system
CLM-02984,settled,2024-01-03 12:00:00,,HDL-015
CLM-02985,created,2021-11-11 10:00:00,,system
CLM-02985,assigned,2021-11-11 14:00:00,{'handler_id': 'HDL-020'},system
CLM-02985,note_added,2021-11-12 17:00:00,,HDL-020
CLM-02985,settled,2021-11-19 10:00:00,,HDL-020
CLM-02986,created,2023-07-21 09:00:00,,system
CLM-02986,assigned,2023-07-21 12:00:00,{'handler_id': 'HDL-028'},system
CLM-02986,note_added,2023-07-23 18:00:00,,HDL-028
CLM-02986,contacted_customer,2023-07-24 21:00:00,,HDL-028
CLM-02986,doc_requested,2023-07-26 03:00:00,,HDL-028
CLM-02986,settled,2023-08-07 09:00:00,,HDL-028
CLM-02987,created,2023-12-29 15:00:00,,system
CLM-02987,assigned,2023-12-29 17:00:00,{'handler_id': 'HDL-017'},system
CLM-02987,contacted_customer,2023-12-30 22:00:00,,HDL-017
CLM-02987,settled,2024-01-04 15:00:00,,HDL-017
CLM-02988,created,2022-06-24 13:00:00,,system
CLM-02988,assigned,2022-06-24 15:00:00,{'handler_id': 'HDL-035'},system
CLM-02988,escalated,2022-06-26 22:00:00,,HDL-035
CLM-02988,escalated,2022-06-28 05:00:00,,HDL-035
CLM-02988,contacted_customer,2022-07-02 11:00:00,,HDL-035
CLM-02988,contacted_customer,2022-07-05 11:00:00,,HDL-035
CLM-02988,settled,2022-07-14 13:00:00,,HDL-035
CLM-02989,created,2022-12-19 12:00:00,,system
CLM-02989,assigned,2022-12-19 15:00:00,{'handler_id': 'HDL-021'},system
CLM-02989,escalated,2022-12-21 16:00:00,,HDL-021
CLM-02989,doc_uploaded,2022-12-23 17:00:00,,HDL-021
CLM-02989,doc_uploaded,2022-12-24 18:00:00,,HDL-021
CLM-02989,note_added,2023-01-06 12:00:00,,HDL-021
CLM-02990,created,2023-07-15 18:00:00,,system
CLM-02990,assigned,2023-07-15 21:00:00,{'handler_id': 'HDL-046'},system
CLM-02990,doc_uploaded,2023-07-19 01:00:00,,HDL-046
CLM-02990,escalated,2023-07-21 01:00:00,,HDL-046
CLM-02990,escalated,2023-07-23 07:00:00,,HDL-046
CLM-02990,settled,2023-08-01 18:00:00,,HDL-046
CLM-02991,created,2024-04-21 16:00:00,,system
CLM-02991,assigned,2024-04-21 20:00:00,{'handler_id': 'HDL-009'},system
CLM-02991,doc_uploaded,2024-04-28 23:00:00,,HDL-009
CLM-02991,escalated,2024-05-04 05:00:00,,HDL-009
CLM-02991,doc_uploaded,2024-05-07 10:00:00,,HDL-009
CLM-02991,doc_uploaded,2024-05-13 16:00:00,,HDL-009
CLM-02991,doc_requested,2024-05-19 21:00:00,,HDL-009
CLM-02991,settled,2024-05-23 16:00:00,,HDL-009
CLM-02992,created,2021-08-12 12:00:00,,system
CLM-02992,assigned,2021-08-12 14:00:00,{'handler_id': 'HDL-010'},system
CLM-02992,note_added,2021-08-13 12:00:00,,HDL-010
CLM-02993,created,2023-12-19 14:00:00,,system
CLM-02993,assigned,2023-12-19 15:00:00,{'handler_id': 'HDL-004'},system
CLM-02993,settled,2023-12-23 14:00:00,,HDL-004
CLM-02994,created,2021-04-01 16:00:00,,system
CLM-02994,assigned,2021-04-01 20:00:00,{'handler_id': 'HDL-047'},system
CLM-02994,contacted_customer,2021-04-03 23:00:00,,HDL-047
CLM-02994,doc_uploaded,2021-04-07 06:00:00,,HDL-047
CLM-02994,doc_uploaded,2021-04-10 08:00:00,,HDL-047
CLM-02994,settled,2021-04-18 16:00:00,,HDL-047
CLM-02995,created,2024-04-17 17:00:00,,system
CLM-02995,assigned,2024-04-17 18:00:00,{'handler_id': 'HDL-013'},system
CLM-02995,note_added,2024-04-22 17:00:00,,HDL-013
CLM-02996,created,2022-01-20 12:00:00,,system
CLM-02996,assigned,2022-01-20 16:00:00,{'handler_id': 'HDL-045'},system
CLM-02996,note_added,2022-01-21 16:00:00,,HDL-045
CLM-02996,denied,2022-01-24 12:00:00,,HDL-045
CLM-02997,created,2024-04-16 16:00:00,,system
CLM-02997,assigned,2024-04-16 19:00:00,{'handler_id': 'HDL-013'},system
CLM-02997,contacted_customer,2024-04-17 23:00:00,,HDL-013
CLM-02997,contacted_customer,2024-04-23 06:00:00,,HDL-013
CLM-02997,doc_requested,2024-04-28 13:00:00,,HDL-013
CLM-02997,contacted_customer,2024-05-01 15:00:00,,HDL-013
CLM-02997,note_added,2024-05-14 16:00:00,,HDL-013
CLM-02998,created,2023-07-06 12:00:00,,system
CLM-02998,assigned,2023-07-06 13:00:00,{'handler_id': 'HDL-011'},system
CLM-02998,doc_uploaded,2023-07-07 17:00:00,,HDL-011
CLM-02998,escalated,2023-07-08 19:00:00,,HDL-011
CLM-02998,note_added,2023-07-09 12:00:00,,HDL-011
CLM-02999,created,2023-02-22 16:00:00,,system
CLM-02999,assigned,2023-02-22 20:00:00,{'handler_id': 'HDL-020'},system
CLM-02999,contacted_customer,2023-02-27 22:00:00,,HDL-020
CLM-02999,contacted_customer,2023-03-02 02:00:00,,HDL-020
CLM-02999,doc_requested,2023-03-04 08:00:00,,HDL-020
CLM-02999,contacted_customer,2023-03-08 15:00:00,,HDL-020
CLM-02999,doc_requested,2023-03-16 19:00:00,,HDL-020
CLM-02999,note_added,2023-03-24 21:00:00,,HDL-020
CLM-02999,settled,2023-04-01 16:00:00,,HDL-020
CLM-03000,created,2023-01-19 11:00:00,,system
CLM-03000,assigned,2023-01-19 14:00:00,{'handler_id': 'HDL-043'},system
CLM-03000,note_added,2023-01-20 19:00:00,,HDL-043
CLM-03000,doc_uploaded,2023-01-22 00:00:00,,HDL-043
CLM-03000,note_added,2023-02-02 11:00:00,,HDL-043
CLM-03001,created,2022-06-02 09:00:00,,system
CLM-03001,assigned,2022-06-02 12:00:00,{'handler_id': 'HDL-020'},system
CLM-03001,doc_uploaded,2022-06-03 17:00:00,,HDL-020
CLM-03001,settled,2022-06-06 09:00:00,,HDL-020
CLM-03002,created,2023-08-09 10:00:00,,system
CLM-03002,assigned,2023-08-09 14:00:00,{'handler_id': 'HDL-006'},system
CLM-03002,note_added,2023-08-16 10:00:00,,HDL-006
CLM-03003,created,2023-01-29 15:00:00,,system
CLM-03003,assigned,2023-01-29 19:00:00,{'handler_id': 'HDL-013'},system
CLM-03003,contacted_customer,2023-02-01 01:00:00,,HDL-013
CLM-03003,contacted_customer,2023-02-03 08:00:00,,HDL-013
CLM-03003,doc_uploaded,2023-02-06 11:00:00,,HDL-013
CLM-03003,settled,2023-02-15 15:00:00,,HDL-013
CLM-03004,created,2022-10-06 18:00:00,,system
CLM-03004,assigned,2022-10-06 21:00:00,{'handler_id': 'HDL-028'},system
CLM-03004,doc_requested,2022-10-10 02:00:00,,HDL-028
CLM-03004,contacted_customer,2022-10-19 08:00:00,,HDL-028
CLM-03004,doc_uploaded,2022-10-26 10:00:00,,HDL-028
CLM-03004,note_added,2022-10-30 13:00:00,,HDL-028
CLM-03004,doc_uploaded,2022-11-04 15:00:00,,HDL-028
CLM-03004,note_added,2022-11-08 18:00:00,,HDL-028
CLM-03004,escalated,2022-11-19 19:00:00,,HDL-028
CLM-03004,doc_requested,2022-11-25 19:00:00,,HDL-028
CLM-03004,settled,2022-11-28 18:00:00,,HDL-028
CLM-03005,created,2023-05-14 15:00:00,,system
CLM-03005,assigned,2023-05-14 18:00:00,{'handler_id': 'HDL-005'},system
CLM-03005,settled,2023-05-15 15:00:00,,HDL-005
CLM-03006,created,2022-08-16 14:00:00,,system
CLM-03006,assigned,2022-08-16 15:00:00,{'handler_id': 'HDL-027'},system
CLM-03006,settled,2022-08-23 14:00:00,,HDL-027
CLM-03007,created,2024-01-16 13:00:00,,system
CLM-03007,assigned,2024-01-16 16:00:00,{'handler_id': 'HDL-011'},system
CLM-03007,contacted_customer,2024-01-17 23:00:00,,HDL-011
CLM-03007,settled,2024-01-23 13:00:00,,HDL-011
CLM-03008,created,2022-10-21 18:00:00,,system
CLM-03008,assigned,2022-10-21 19:00:00,{'handler_id': 'HDL-027'},system
CLM-03008,note_added,2022-10-23 22:00:00,,HDL-027
CLM-03008,note_added,2022-10-25 03:00:00,,HDL-027
CLM-03008,doc_requested,2022-10-27 04:00:00,,HDL-027
CLM-03008,note_added,2022-11-02 18:00:00,,HDL-027
CLM-03009,created,2023-01-27 09:00:00,,system
CLM-03009,assigned,2023-01-27 11:00:00,{'handler_id': 'HDL-001'},system
CLM-03009,note_added,2023-01-29 12:00:00,,HDL-001
CLM-03009,doc_uploaded,2023-01-30 16:00:00,,HDL-001
CLM-03009,settled,2023-02-15 09:00:00,,HDL-001
CLM-03010,created,2024-11-10 10:00:00,,system
CLM-03010,assigned,2024-11-10 14:00:00,{'handler_id': 'HDL-019'},system
CLM-03010,doc_requested,2024-11-13 14:00:00,,HDL-019
CLM-03010,escalated,2024-11-17 19:00:00,,HDL-019
CLM-03010,doc_uploaded,2024-11-19 19:00:00,,HDL-019
CLM-03010,contacted_customer,2024-11-22 19:00:00,,HDL-019
CLM-03010,settled,2024-11-30 10:00:00,,HDL-019
CLM-03011,created,2022-12-24 15:00:00,,system
CLM-03011,assigned,2022-12-24 18:00:00,{'handler_id': 'HDL-042'},system
CLM-03011,settled,2022-12-28 15:00:00,,HDL-042
CLM-03012,created,2021-10-05 14:00:00,,system
CLM-03012,assigned,2021-10-05 16:00:00,{'handler_id': 'HDL-004'},system
CLM-03012,contacted_customer,2021-10-06 21:00:00,,HDL-004
CLM-03012,note_added,2021-10-12 14:00:00,,HDL-004
CLM-03013,created,2023-08-03 12:00:00,,system
CLM-03013,assigned,2023-08-03 15:00:00,{'handler_id': 'HDL-005'},system
CLM-03013,escalated,2023-08-06 22:00:00,,HDL-005
CLM-03013,contacted_customer,2023-08-10 23:00:00,,HDL-005
CLM-03013,doc_uploaded,2023-08-12 04:00:00,,HDL-005
CLM-03013,doc_requested,2023-08-17 08:00:00,,HDL-005
CLM-03013,doc_requested,2023-08-18 14:00:00,,HDL-005
CLM-03013,note_added,2023-08-24 18:00:00,,HDL-005
CLM-03013,doc_uploaded,2023-08-27 01:00:00,,HDL-005
CLM-03013,note_added,2023-09-03 12:00:00,,HDL-005
CLM-03014,created,2021-05-09 14:00:00,,system
CLM-03014,assigned,2021-05-09 17:00:00,{'handler_id': 'HDL-030'},system
CLM-03014,settled,2021-05-13 14:00:00,,HDL-030
CLM-03015,created,2021-10-08 12:00:00,,system
CLM-03015,assigned,2021-10-08 13:00:00,{'handler_id': 'HDL-043'},system
CLM-03015,settled,2021-10-15 12:00:00,,HDL-043
CLM-03016,created,2024-10-01 13:00:00,,system
CLM-03016,assigned,2024-10-01 14:00:00,{'handler_id': 'HDL-039'},system
CLM-03016,doc_uploaded,2024-10-12 21:00:00,,HDL-039
CLM-03016,doc_uploaded,2024-10-16 23:00:00,,HDL-039
CLM-03016,note_added,2024-10-24 03:00:00,,HDL-039
CLM-03016,contacted_customer,2024-11-05 09:00:00,,HDL-039
CLM-03016,doc_requested,2024-11-07 11:00:00,,HDL-039
CLM-03016,doc_requested,2024-11-14 18:00:00,,HDL-039
CLM-03016,doc_requested,2024-11-22 20:00:00,,HDL-039
CLM-03016,escalated,2024-11-27 23:00:00,,HDL-039
CLM-03016,settled,2024-12-02 13:00:00,,HDL-039
CLM-03017,created,2023-09-16 09:00:00,,system
CLM-03017,assigned,2023-09-16 10:00:00,{'handler_id': 'HDL-024'},system
CLM-03017,settled,2023-09-21 09:00:00,,HDL-024
CLM-03018,created,2022-04-02 17:00:00,,system
CLM-03018,assigned,2022-04-02 20:00:00,{'handler_id': 'HDL-043'},system
CLM-03018,contacted_customer,2022-04-03 23:00:00,,HDL-043
CLM-03018,note_added,2022-04-06 06:00:00,,HDL-043
CLM-03018,doc_requested,2022-04-08 11:00:00,,HDL-043
CLM-03018,settled,2022-04-21 17:00:00,,HDL-043
CLM-03019,created,2023-12-01 15:00:00,,system
CLM-03019,assigned,2023-12-01 19:00:00,{'handler_id': 'HDL-007'},system
CLM-03019,note_added,2023-12-04 15:00:00,,HDL-007
CLM-03020,created,2023-08-01 13:00:00,,system
CLM-03020,assigned,2023-08-01 14:00:00,{'handler_id': 'HDL-017'},system
CLM-03020,contacted_customer,2023-08-02 20:00:00,,HDL-017
CLM-03020,doc_requested,2023-08-04 20:00:00,,HDL-017
CLM-03020,note_added,2023-08-13 13:00:00,,HDL-017
CLM-03021,created,2022-09-05 11:00:00,,system
CLM-03021,assigned,2022-09-05 15:00:00,{'handler_id': 'HDL-043'},system
CLM-03021,settled,2022-09-11 11:00:00,,HDL-043
CLM-03022,created,2023-01-28 15:00:00,,system
CLM-03022,assigned,2023-01-28 19:00:00,{'handler_id': 'HDL-020'},system
CLM-03022,doc_uploaded,2023-01-29 22:00:00,,HDL-020
CLM-03022,note_added,2023-02-01 04:00:00,,HDL-020
CLM-03022,doc_requested,2023-02-03 10:00:00,,HDL-020
CLM-03022,settled,2023-02-12 15:00:00,,HDL-020
CLM-03023,created,2024-01-07 11:00:00,,system
CLM-03023,assigned,2024-01-07 15:00:00,{'handler_id': 'HDL-001'},system
CLM-03023,denied,2024-01-15 11:00:00,,HDL-001
CLM-03024,created,2024-06-11 14:00:00,,system
CLM-03024,assigned,2024-06-11 17:00:00,{'handler_id': 'HDL-037'},system
CLM-03024,doc_uploaded,2024-06-18 22:00:00,,HDL-037
CLM-03024,doc_uploaded,2024-06-24 22:00:00,,HDL-037
CLM-03024,contacted_customer,2024-06-28 23:00:00,,HDL-037
CLM-03024,contacted_customer,2024-07-03 02:00:00,,HDL-037
CLM-03024,doc_uploaded,2024-07-06 03:00:00,,HDL-037
CLM-03024,doc_uploaded,2024-07-10 04:00:00,,HDL-037
CLM-03024,doc_uploaded,2024-07-12 06:00:00,,HDL-037
CLM-03024,settled,2024-07-13 14:00:00,,HDL-037
CLM-03025,created,2022-12-12 11:00:00,,system
CLM-03025,assigned,2022-12-12 14:00:00,{'handler_id': 'HDL-042'},system
CLM-03025,note_added,2022-12-13 18:00:00,,HDL-042
CLM-03025,escalated,2022-12-20 18:00:00,,HDL-042
CLM-03025,note_added,2022-12-21 18:00:00,,HDL-042
CLM-03025,doc_requested,2022-12-24 21:00:00,,HDL-042
CLM-03025,doc_uploaded,2022-12-29 03:00:00,,HDL-042
CLM-03025,doc_requested,2023-01-06 03:00:00,,HDL-042
CLM-03025,settled,2023-01-18 11:00:00,,HDL-042
CLM-03026,created,2022-10-25 09:00:00,,system
CLM-03026,assigned,2022-10-25 12:00:00,{'handler_id': 'HDL-021'},system
CLM-03026,contacted_customer,2022-10-26 16:00:00,,HDL-021
CLM-03026,doc_requested,2022-10-27 22:00:00,,HDL-021
CLM-03026,doc_uploaded,2022-11-05 04:00:00,,HDL-021
CLM-03026,contacted_customer,2022-11-09 04:00:00,,HDL-021
CLM-03026,note_added,2022-11-12 07:00:00,,HDL-021
CLM-03026,note_added,2022-11-22 12:00:00,,HDL-021
CLM-03026,contacted_customer,2022-11-24 14:00:00,,HDL-021
CLM-03026,doc_uploaded,2022-11-25 18:00:00,,HDL-021
CLM-03026,note_added,2022-12-04 20:00:00,,HDL-021
CLM-03026,settled,2022-12-09 09:00:00,,HDL-021
CLM-03027,created,2024-02-04 10:00:00,,system
CLM-03027,assigned,2024-02-04 12:00:00,{'handler_id': 'HDL-014'},system
CLM-03027,doc_requested,2024-02-11 19:00:00,,HDL-014
CLM-03027,doc_uploaded,2024-02-14 19:00:00,,HDL-014
CLM-03027,doc_requested,2024-02-15 23:00:00,,HDL-014
CLM-03027,note_added,2024-02-25 06:00:00,,HDL-014
CLM-03027,contacted_customer,2024-03-05 06:00:00,,HDL-014
CLM-03027,note_added,2024-03-14 11:00:00,,HDL-014
CLM-03027,doc_requested,2024-03-15 18:00:00,,HDL-014
CLM-03027,settled,2024-03-17 10:00:00,,HDL-014
CLM-03028,created,2022-01-11 12:00:00,,system
CLM-03028,assigned,2022-01-11 16:00:00,{'handler_id': 'HDL-007'},system
CLM-03028,contacted_customer,2022-01-15 20:00:00,,HDL-007
CLM-03028,doc_requested,2022-01-21 03:00:00,,HDL-007
CLM-03028,contacted_customer,2022-01-25 03:00:00,,HDL-007
CLM-03028,doc_uploaded,2022-01-27 09:00:00,,HDL-007
CLM-03028,contacted_customer,2022-02-01 13:00:00,,HDL-007
CLM-03028,settled,2022-02-11 12:00:00,,HDL-007
CLM-03029,created,2024-02-23 12:00:00,,system
CLM-03029,assigned,2024-02-23 15:00:00,{'handler_id': 'HDL-029'},system
CLM-03029,doc_requested,2024-02-24 21:00:00,,HDL-029
CLM-03029,settled,2024-03-04 12:00:00,,HDL-029
CLM-03030,created,2022-12-11 09:00:00,,system
CLM-03030,assigned,2022-12-11 10:00:00,{'handler_id': 'HDL-010'},system
CLM-03030,contacted_customer,2022-12-12 16:00:00,,HDL-010
CLM-03030,note_added,2022-12-13 16:00:00,,HDL-010
CLM-03030,settled,2022-12-19 09:00:00,,HDL-010
CLM-03031,created,2023-07-21 12:00:00,,system
CLM-03031,assigned,2023-07-21 14:00:00,{'handler_id': 'HDL-028'},system
CLM-03031,note_added,2023-07-23 12:00:00,,HDL-028
CLM-03032,created,2022-09-17 10:00:00,,system
CLM-03032,assigned,2022-09-17 14:00:00,{'handler_id': 'HDL-022'},system
CLM-03032,contacted_customer,2022-09-19 21:00:00,,HDL-022
CLM-03032,note_added,2022-09-20 22:00:00,,HDL-022
CLM-03032,doc_requested,2022-09-24 00:00:00,,HDL-022
CLM-03032,note_added,2022-09-27 02:00:00,,HDL-022
CLM-03032,settled,2022-10-06 10:00:00,,HDL-022
CLM-03033,created,2023-10-18 09:00:00,,system
CLM-03033,assigned,2023-10-18 12:00:00,{'handler_id': 'HDL-009'},system
CLM-03033,settled,2023-10-22 09:00:00,,HDL-009
CLM-03034,created,2021-12-14 14:00:00,,system
CLM-03034,assigned,2021-12-14 17:00:00,{'handler_id': 'HDL-036'},system
CLM-03034,doc_uploaded,2021-12-23 17:00:00,,HDL-036
CLM-03034,contacted_customer,2021-12-31 19:00:00,,HDL-036
CLM-03034,doc_requested,2022-01-02 23:00:00,,HDL-036
CLM-03034,doc_uploaded,2022-01-11 06:00:00,,HDL-036
CLM-03034,note_added,2022-01-12 10:00:00,,HDL-036
CLM-03034,doc_uploaded,2022-01-14 15:00:00,,HDL-036
CLM-03034,doc_uploaded,2022-01-21 19:00:00,,HDL-036
CLM-03034,settled,2022-01-25 14:00:00,,HDL-036
CLM-03035,created,2022-11-05 11:00:00,,system
CLM-03035,assigned,2022-11-05 14:00:00,{'handler_id': 'HDL-047'},system
CLM-03035,note_added,2022-11-12 11:00:00,,HDL-047
CLM-03036,created,2022-05-22 16:00:00,,system
CLM-03036,assigned,2022-05-22 20:00:00,{'handler_id': 'HDL-022'},system
CLM-03036,settled,2022-05-23 16:00:00,,HDL-022
CLM-03037,created,2023-03-15 15:00:00,,system
CLM-03037,assigned,2023-03-15 18:00:00,{'handler_id': 'HDL-011'},system
CLM-03037,doc_uploaded,2023-03-20 18:00:00,,HDL-011
CLM-03037,doc_requested,2023-03-24 23:00:00,,HDL-011
CLM-03037,contacted_customer,2023-04-01 01:00:00,,HDL-011
CLM-03037,escalated,2023-04-08 01:00:00,,HDL-011
CLM-03037,contacted_customer,2023-04-14 06:00:00,,HDL-011
CLM-03037,settled,2023-04-16 15:00:00,,HDL-011
CLM-03038,created,2023-11-13 10:00:00,,system
CLM-03038,assigned,2023-11-13 14:00:00,{'handler_id': 'HDL-021'},system
CLM-03038,doc_uploaded,2023-11-14 21:00:00,,HDL-021
CLM-03038,note_added,2023-11-20 10:00:00,,HDL-021
CLM-03039,created,2023-11-20 11:00:00,,system
CLM-03039,assigned,2023-11-20 15:00:00,{'handler_id': 'HDL-045'},system
CLM-03039,note_added,2023-11-22 15:00:00,,HDL-045
CLM-03039,escalated,2023-11-25 15:00:00,,HDL-045
CLM-03039,doc_requested,2023-11-27 20:00:00,,HDL-045
CLM-03039,settled,2023-12-08 11:00:00,,HDL-045
CLM-03040,created,2021-07-10 09:00:00,,system
CLM-03040,assigned,2021-07-10 10:00:00,{'handler_id': 'HDL-033'},system
CLM-03040,doc_requested,2021-07-13 14:00:00,,HDL-033
CLM-03040,doc_requested,2021-07-17 16:00:00,,HDL-033
CLM-03040,doc_requested,2021-07-19 22:00:00,,HDL-033
CLM-03040,escalated,2021-07-20 22:00:00,,HDL-033
CLM-03040,settled,2021-07-30 09:00:00,,HDL-033
CLM-03041,created,2023-06-26 11:00:00,,system
CLM-03041,assigned,2023-06-26 15:00:00,{'handler_id': 'HDL-026'},system
CLM-03041,escalated,2023-06-29 21:00:00,,HDL-026
CLM-03041,doc_uploaded,2023-07-02 04:00:00,,HDL-026
CLM-03041,doc_uploaded,2023-07-05 07:00:00,,HDL-026
CLM-03041,doc_uploaded,2023-07-07 09:00:00,,HDL-026
CLM-03041,note_added,2023-07-15 11:00:00,,HDL-026
CLM-03042,created,2021-12-09 17:00:00,,system
CLM-03042,assigned,2021-12-09 21:00:00,{'handler_id': 'HDL-041'},system
CLM-03042,settled,2021-12-16 17:00:00,,HDL-041
CLM-03043,created,2023-11-20 13:00:00,,system
CLM-03043,assigned,2023-11-20 15:00:00,{'handler_id': 'HDL-037'},system
CLM-03043,doc_uploaded,2023-11-21 22:00:00,,HDL-037
CLM-03043,contacted_customer,2023-11-23 01:00:00,,HDL-037
CLM-03043,doc_uploaded,2023-11-25 05:00:00,,HDL-037
CLM-03043,note_added,2023-11-26 05:00:00,,HDL-037
CLM-03043,settled,2023-12-06 13:00:00,,HDL-037
CLM-03044,created,2022-04-23 10:00:00,,system
CLM-03044,assigned,2022-04-23 14:00:00,{'handler_id': 'HDL-026'},system
CLM-03044,settled,2022-05-04 10:00:00,,HDL-026
CLM-03045,created,2022-10-22 15:00:00,,system
CLM-03045,assigned,2022-10-22 16:00:00,{'handler_id': 'HDL-012'},system
CLM-03045,contacted_customer,2022-10-23 23:00:00,,HDL-012
CLM-03045,denied,2022-10-26 15:00:00,,HDL-012
CLM-03046,created,2023-10-21 15:00:00,,system
CLM-03046,assigned,2023-10-21 19:00:00,{'handler_id': 'HDL-041'},system
CLM-03046,doc_uploaded,2023-10-25 00:00:00,,HDL-041
CLM-03046,doc_requested,2023-10-26 02:00:00,,HDL-041
CLM-03046,contacted_customer,2023-10-30 05:00:00,,HDL-041
CLM-03046,note_added,2023-10-31 06:00:00,,HDL-041
CLM-03046,doc_uploaded,2023-11-05 06:00:00,,HDL-041
CLM-03046,contacted_customer,2023-11-11 07:00:00,,HDL-041
CLM-03046,doc_uploaded,2023-11-18 10:00:00,,HDL-041
CLM-03046,note_added,2023-11-24 14:00:00,,HDL-041
CLM-03046,note_added,2023-12-05 15:00:00,,HDL-041
CLM-03047,created,2024-05-31 18:00:00,,system
CLM-03047,assigned,2024-05-31 21:00:00,{'handler_id': 'HDL-050'},system
CLM-03047,doc_uploaded,2024-06-03 02:00:00,,HDL-050
CLM-03047,contacted_customer,2024-06-04 02:00:00,,HDL-050
CLM-03047,note_added,2024-06-05 08:00:00,,HDL-050
CLM-03047,escalated,2024-06-07 10:00:00,,HDL-050
CLM-03047,note_added,2024-06-10 16:00:00,,HDL-050
CLM-03047,settled,2024-06-24 18:00:00,,HDL-050
CLM-03048,created,2023-05-30 17:00:00,,system
CLM-03048,assigned,2023-05-30 19:00:00,{'handler_id': 'HDL-004'},system
CLM-03048,doc_requested,2023-06-04 22:00:00,,HDL-004
CLM-03048,contacted_customer,2023-06-06 00:00:00,,HDL-004
CLM-03048,doc_requested,2023-06-15 07:00:00,,HDL-004
CLM-03048,contacted_customer,2023-06-16 11:00:00,,HDL-004
CLM-03048,doc_requested,2023-06-18 16:00:00,,HDL-004
CLM-03048,note_added,2023-06-26 23:00:00,,HDL-004
CLM-03048,contacted_customer,2023-07-05 01:00:00,,HDL-004
CLM-03048,note_added,2023-07-09 07:00:00,,HDL-004
CLM-03048,settled,2023-07-12 17:00:00,,HDL-004
CLM-03049,created,2022-08-17 18:00:00,,system
CLM-03049,assigned,2022-08-17 22:00:00,{'handler_id': 'HDL-036'},system
