policy_id,policyholder_id,vehicle_id,policy_type,inception_date,expiry_date,annual_premium,coverage_limit,deductible
POL-6D1D37C4,PH-B05A1089,VH-DEEE0D78,third_party,2022-01-09,2023-01-09,84.78,11330.47,750
POL-0167BC5D,PH-313DFA82,VH-FEF934BB,third_party,2023-02-15,2024-02-15,186.61,33256.22,250
POL-7B04C3E8,PH-8D9BF329,VH-36B9E53C,third_party,2021-01-07,2022-01-07,115.48,31804.73,250
POL-15983ED6,PH-04E8802C,VH-E062B3AE,fire_theft,2021-10-13,2022-10-13,44.89,10044.19,0
POL-941FFE60,PH-CD37EF33,VH-E49642D5,comprehensive,2022-03-15,2023-03-15,405.41,26670.6,1000
POL-BC751D3D,PH-4186D718,VH-2C4F682E,comprehensive,2021-10-18,2022-10-18,858.47,76278.71,250
POL-A1F7AA38,PH-631D56B3,VH-E44F48F7,comprehensive,2023-05-20,2024-05-19,342.61,22701.63,0
POL-5EB0249D,PH-42164DCE,VH-A3E20485,comprehensive,2022-03-14,2023-03-14,531.17,48966.24,250
POL-23915F59,PH-C6A9C685,VH-0BAD37F1,fire_theft,2023-03-17,2024-03-16,128.1,17618.39,0
POL-D5E8A1AB,PH-15E03137,VH-E378B722,comprehensive,2023-09-14,2024-09-13,1333.77,77682.3,750
POL-C91E9370,PH-C75FB5BF,VH-A67801EB,third_party,2022-06-01,2023-06-01,117.69,19673.12,500
POL-1A24102B,PH-8A1DE79D,VH-7A409844,comprehensive,2021-03-25,2022-03-25,376.02,61725.49,1000
POL-708D31EC,PH-E6B12F04,VH-8C421246,comprehensive,2022-02-04,2023-02-04,397.03,28558.8,1000
POL-7C8CCFC7,PH-FF1180FA,VH-EC7CD9FC,comprehensive,2023-08-29,2024-08-28,382.75,22510.2,0
POL-E8EC31EF,PH-38B2EF9D,VH-AB98170F,comprehensive,2022-01-05,2023-01-05,604.43,54633.28,250
POL-B8A8D8E4,PH-BCBCE341,VH-F3861214,third_party,2021-11-29,2022-11-29,333.7,58480.97,750
POL-EE49A5FA,PH-25F7903D,VH-65E0CC8D,third_party,2021-05-07,2022-05-07,93.57,16341.34,750
POL-849B2B37,PH-C53E6018,VH-7FBD2C2A,fire_theft,2023-05-28,2024-05-27,156.13,35551.4,750
POL-D0746B79,PH-DC705F97,VH-E4708622,third_party,2023-04-10,2024-04-09,408.46,43389.17,750
POL-E1E0AE63,PH-B0FDB220,VH-F6EEB5FA,comprehensive,2023-01-29,2024-01-29,224.12,36985.43,0
POL-07212180,PH-F73753FE,VH-57D73D11,comprehensive,2021-07-16,2022-07-16,331.74,16678.47,0
POL-F8E2DFB2,PH-782541AE,VH-DA81943E,third_party,2023-03-18,2024-03-17,331.38,45611.79,0
POL-F7572629,PH-6E73A23B,VH-8667F84B,fire_theft,2021-12-13,2022-12-13,181.81,26645.27,750
POL-A869DFA3,PH-7A8D5D90,VH-21A8FC96,third_party,2021-04-20,2022-04-20,306.55,43946.65,0
POL-23C118BF,PH-F67862AC,VH-9D4E1628,third_party,2021-09-11,2022-09-11,153.92,24213.35,750
POL-EA9AB107,PH-43623B44,VH-BB12724E,third_party,2022-05-23,2023-05-23,62.8,8229.66,0
POL-56895FCE,PH-B88709F0,VH-86621A1B,third_party,2023-05-16,2024-05-15,200.31,47834.05,750
POL-55C92D8D,PH-1D7F1DAE,VH-484A1968,fire_theft,2021-12-06,2022-12-06,344.28,47740.67,0
POL-31177AE5,PH-882B9589,VH-B0F28216,third_party,2021-03-20,2022-03-20,266.65,52088.18,1000
POL-8E747ECD,PH-C55DDE5B,VH-9E0DD3AD,comprehensive,2021-02-13,2022-02-13,217.11,18732.72,0
POL-72D93B58,PH-C7DB601C,VH-D5EF72CB,third_party,2022-11-21,2023-11-21,224.75,33994.27,0
POL-D1093779,PH-D487AD6D,VH-2392C81B,comprehensive,2023-02-19,2024-02-19,711.8,41241.09,250
POL-F288A106,PH-7C774458,VH-5A289601,comprehensive,2021-04-02,2022-04-02,179.35,13872.21,0
POL-9415348F,PH-219ABA3C,VH-5399ACB9,third_party,2022-10-31,2023-10-31,349.05,72065.12,500
POL-1DF13903,PH-8B6E1C9A,VH-856D5BC0,third_party,2023-06-11,2024-06-10,165.05,33059.56,500
POL-8AE302D2,PH-B188DE73,VH-98C27822,comprehensive,2022-03-26,2023-03-26,372.28,36944.77,1000
POL-1AE09148,PH-F0B954BF,VH-7DFC3484,comprehensive,2022-02-16,2023-02-16,1118.65,126707.16,0
POL-9B411C5F,PH-3E8C5DA2,VH-4B299716,third_party,2021-01-23,2022-01-23,313.21,41885.68,250
POL-19BBC661,PH-69F0AEA3,VH-5278EECC,third_party,2022-10-16,2023-10-16,157.78,17005.19,500
POL-CFC31177,PH-428977BE,VH-9F80B909,third_party,2021-09-26,2022-09-26,48.7,9935.43,1000
POL-11B09034,PH-D4C44F86,VH-8B154EC1,third_party,2023-08-21,2024-08-20,393.83,45836.67,500
POL-D6AF17D7,PH-C44A775F,VH-51FE6788,comprehensive,2022-03-30,2023-03-30,394.76,26368.59,1000
POL-5E55C6C9,PH-1DA43B19,VH-5CCC804E,third_party,2021-06-29,2022-06-29,185.04,35160.68,1000
POL-692B4317,PH-007C6130,VH-1998AC86,fire_theft,2022-08-05,2023-08-05,216.6,29249.3,0
POL-368D63E6,PH-E93B35B5,VH-66B606D2,comprehensive,2022-07-01,2023-07-01,249.66,21170.86,750
POL-9418B9A8,PH-B8BD5686,VH-1B0044CB,comprehensive,2023-10-19,2024-10-18,725.49,63491.57,500
POL-CDB51AAF,PH-DBE6E093,VH-CD83A46E,comprehensive,2022-01-24,2023-01-24,648.33,40200.35,750
POL-B49F40CA,PH-83502799,VH-2F131B5E,fire_theft,2023-07-19,2024-07-18,240.11,40679.71,750
POL-F3206F73,PH-3C00EDF9,VH-59BF121A,fire_theft,2022-12-22,2023-12-22,394.99,48975.99,1000
POL-CB7153E8,PH-F547B6CD,VH-E019F83A,comprehensive,2023-10-10,2024-10-09,710.86,60784.94,1000
POL-32AF8576,PH-181C43B4,VH-BBBA4061,comprehensive,2023-08-09,2024-08-08,365.81,42419.53,750
POL-B8CEE674,PH-CD71E34D,VH-4971F555,third_party,2022-10-04,2023-10-04,140.52,24567.95,0
POL-2D276830,PH-D67826C6,VH-DFAE8E6B,third_party,2022-06-13,2023-06-13,53.56,9292.61,750
POL-D17F1A10,PH-82764085,VH-73F9BAF6,comprehensive,2022-11-01,2023-11-01,546.67,76264.67,250
POL-20FC1423,PH-3613DB38,VH-5B976EED,comprehensive,2022-04-08,2023-04-08,322.9,22740.12,250
POL-A5B4ECA8,PH-92CBAD6F,VH-929E7005,comprehensive,2022-01-02,2023-01-02,280.93,15193.37,750
POL-72792731,PH-2FD4A464,VH-68EEAD6E,fire_theft,2021-05-14,2022-05-14,137.77,13394.47,250
POL-889CF8EA,PH-4162CAA5,VH-3987D93F,comprehensive,2023-12-03,2024-12-02,697.83,34743.48,1000
POL-901E4E79,PH-294DB4E0,VH-127BD81C,comprehensive,2023-07-04,2024-07-03,641.32,47801.16,750
POL-FCC6568A,PH-AC92540A,VH-45E23558,third_party,2022-09-04,2023-09-04,171.2,24434.21,500
POL-2E261D5D,PH-1A13FFF2,VH-258C8A22,third_party,2021-11-13,2022-11-13,88.45,16410.55,500
POL-C471AA18,PH-B973A9FC,VH-EAB14D9F,third_party,2022-05-15,2023-05-15,314.22,66772.86,750
POL-2EB2567B,PH-404E4AA4,VH-FB879C80,third_party,2022-04-10,2023-04-10,342.07,50824.11,0
POL-723C4C22,PH-EE194176,VH-8BF29C57,comprehensive,2021-03-21,2022-03-21,40.47,6649.87,500
POL-69E1B7ED,PH-6A8A633B,VH-38E33EEE,comprehensive,2021-07-28,2022-07-28,1120.89,77822.85,500
POL-3F979CAB,PH-89C46776,VH-B42E6137,third_party,2021-06-27,2022-06-27,614.41,162398.03,0
POL-CCF35460,PH-AA348987,VH-3658DDC6,comprehensive,2021-01-27,2022-01-27,173.21,12043.79,0
POL-984F27BF,PH-5DF94DAE,VH-E9FC3D09,third_party,2021-05-03,2022-05-03,96.21,21679.09,500
POL-6E9918EC,PH-3DF15616,VH-8B673D19,third_party,2022-05-02,2023-05-02,740.06,164343.19,1000
POL-6364AA34,PH-1A6F4F35,VH-F734910B,third_party,2023-04-04,2024-04-03,437.29,64421.28,500
POL-FFC67BAC,PH-D895E543,VH-F5928438,third_party,2022-03-15,2023-03-15,125.48,16477.59,1000
POL-BCA5A14C,PH-A879C7AC,VH-855E044F,third_party,2022-05-28,2023-05-28,147.84,46351.45,500
POL-E0BABB7C,PH-BFE9310B,VH-E78AA236,third_party,2023-05-13,2024-05-12,514.99,103418.21,750
POL-2C27C068,PH-FC92C6FD,VH-A079AB3A,third_party,2023-10-17,2024-10-16,80.14,11291.64,500
POL-EC7947D2,PH-3EC397BD,VH-F00975DB,comprehensive,2022-04-08,2023-04-08,209.19,19444.02,500
POL-1B62DE30,PH-862DE76F,VH-BC064739,third_party,2022-07-14,2023-07-14,68.4,16729.1,750
POL-9B0F5D28,PH-59872A6B,VH-83DBBBD7,third_party,2022-08-22,2023-08-22,225.72,35466.59,750
POL-203E0C98,PH-560EDF35,VH-BD62CB62,fire_theft,2022-11-26,2023-11-26,201.24,21587.38,250
POL-D53A879A,PH-E248B0DF,VH-750473FE,third_party,2023-04-02,2024-04-01,196.78,46998.47,250
POL-A3BBC82A,PH-DA3B594A,VH-5EEB5123,third_party,2023-05-02,2024-05-01,146.33,19106.13,500
POL-E1FC42FF,PH-8289A7DC,VH-E2FCFE5E,third_party,2023-11-15,2024-11-14,130.12,24486.7,0
POL-799963BA,PH-78A53533,VH-AD9EADB5,comprehensive,2022-04-04,2023-04-04,143.8,13361.31,0
POL-7F6EE374,PH-65D50E82,VH-A9EA72AA,fire_theft,2022-09-20,2023-09-20,341.03,74662.96,1000
POL-0C3FBFD7,PH-4CB9B3C4,VH-72FE6EBA,third_party,2021-02-06,2022-02-06,209.73,45982.01,0
POL-AE96D741,PH-0D81AD89,VH-D781D447,comprehensive,2021-05-13,2022-05-13,1934.65,155578.91,0
POL-1E7F49C7,PH-12836FF7,VH-69833BC7,fire_theft,2021-08-22,2022-08-22,197.32,33389.05,0
POL-E4623CC2,PH-BF8D5AE7,VH-4EB4943A,fire_theft,2023-07-03,2024-07-02,346.73,42460.32,250
POL-F1B37F65,PH-4DFB080C,VH-F3AB7406,comprehensive,2021-03-12,2022-03-12,487.24,67990.57,0
POL-1E4605E6,PH-61F4C8CC,VH-84F79B33,comprehensive,2022-02-03,2023-02-03,163.56,21434.21,750
POL-81D7897E,PH-44C0A734,VH-C6D298D6,fire_theft,2021-11-24,2022-11-24,144.29,20171.57,250
POL-54BDF62C,PH-1F52E5E0,VH-4872F6FA,third_party,2022-07-17,2023-07-17,257.02,71880.8,0
POL-68113346,PH-43E1CB64,VH-F2896E3A,third_party,2021-10-27,2022-10-27,327.62,90315.89,0
POL-40A39236,PH-BD738B71,VH-6E197349,third_party,2023-02-22,2024-02-22,104.93,23636.58,500
POL-3551E03B,PH-4EE6B806,VH-FBCCC784,third_party,2023-04-21,2024-04-20,260.43,37939.69,500
POL-0426E3A0,PH-F0E83788,VH-B21D9A73,comprehensive,2023-04-20,2024-04-19,462.55,33824.87,500
POL-14279197,PH-86D5007C,VH-39CC15A8,third_party,2022-09-10,2023-09-10,335.28,61257.85,1000
POL-A36BA454,PH-49052414,VH-65F8B932,comprehensive,2023-04-19,2024-04-18,481.68,27631.83,250
POL-61D7DEE4,PH-1FF128F6,VH-437E8A41,fire_theft,2023-07-09,2024-07-08,151.64,21934.77,250
POL-6E8491BE,PH-575E04B5,VH-E0F743F1,third_party,2021-03-29,2022-03-29,329.82,67572.96,250
POL-60083F40,PH-B7A94747,VH-3E554796,third_party,2022-06-17,2023-06-17,659.49,127906.44,0
POL-8CCC5E95,PH-7AE6D079,VH-D1733168,third_party,2021-07-23,2022-07-23,159.77,42371.98,1000
POL-8BA962D9,PH-88731FD6,VH-99D5F6F3,comprehensive,2023-03-07,2024-03-06,1659.53,122695.71,500
POL-196B8B8F,PH-BBED57E0,VH-B7515EFD,comprehensive,2023-01-04,2024-01-04,813.9,84786.66,250
POL-253EEA49,PH-A97A2E94,VH-FF17197A,third_party,2022-03-29,2023-03-29,145.56,16307.78,0
POL-92C5BFBD,PH-54B5F0E9,VH-476F8A21,comprehensive,2022-01-14,2023-01-14,1008.12,105376.54,1000
POL-39C9702A,PH-572199EA,VH-148E93A0,comprehensive,2023-02-03,2024-02-03,94.26,5386.12,250
POL-524B7A45,PH-DE9D2F0F,VH-91855747,comprehensive,2021-11-16,2022-11-16,481.74,46978.95,0
POL-CBCDD368,PH-175CF4EE,VH-F2568E4E,comprehensive,2021-09-13,2022-09-13,325.23,33605.33,0
POL-473B0FA9,PH-B0E86ECF,VH-B2B51B4C,third_party,2021-04-01,2022-04-01,62.65,6661.69,750
POL-598F80A4,PH-69562EB9,VH-9BAAF585,comprehensive,2023-10-03,2024-10-02,1542.01,115201.84,1000
POL-CA9635C5,PH-4804593F,VH-6C699A66,comprehensive,2023-03-09,2024-03-08,105.23,12259.81,500
POL-213C8AF8,PH-AC901639,VH-222DEB96,comprehensive,2021-06-11,2022-06-11,323.8,33565.48,750
POL-144A8B80,PH-B1B1DBD7,VH-3D075F7B,fire_theft,2022-03-08,2023-03-08,1162.42,123312.81,0
POL-787E1347,PH-D281ACB5,VH-48DA33F4,comprehensive,2023-12-17,2024-12-16,328.7,38523.01,250
POL-72B2E23A,PH-9EDCF844,VH-8B629EDB,fire_theft,2023-12-08,2024-12-07,377.28,26377.16,250
POL-D733B025,PH-6C05D90F,VH-A90D3D93,fire_theft,2021-05-29,2022-05-29,390.57,34997.96,0
POL-E696F2DF,PH-C1F7CEB2,VH-26D791A5,comprehensive,2023-05-17,2024-05-16,92.95,9554.4,0
POL-5149C2A2,PH-6BAF46CE,VH-CC5BE4C0,fire_theft,2023-07-19,2024-07-18,116.76,8760.68,500
POL-B141FC95,PH-A7A8D8C6,VH-18D86DEB,comprehensive,2023-01-05,2024-01-05,265.41,21795.45,1000
POL-F397A309,PH-375AE66B,VH-5227EC98,third_party,2021-11-24,2022-11-24,196.72,33998.04,250
POL-7FC74A7E,PH-56D5B978,VH-55F958CA,fire_theft,2021-01-08,2022-01-08,497.95,58129.23,0
POL-475A331C,PH-F496B81F,VH-7D401C86,comprehensive,2023-01-31,2024-01-31,429.21,51439.23,500
POL-A890C55D,PH-808AA7F3,VH-CAFB7F6D,third_party,2022-05-16,2023-05-16,72.99,15254.83,750
POL-8566E1AA,PH-4B4DC297,VH-8A715348,comprehensive,2022-05-24,2023-05-24,855.33,81762.88,250
POL-6583CA84,PH-868C3385,VH-E7785E96,fire_theft,2023-10-22,2024-10-21,95.16,10658.54,250
POL-2B2CB693,PH-818923AF,VH-EEA71486,third_party,2022-09-21,2023-09-21,161.38,47943.68,0
POL-38391EB0,PH-2E8D9535,VH-BD7E049A,third_party,2021-03-24,2022-03-24,106.82,18970.89,0
POL-58B15AD3,PH-DDC134E6,VH-140B084E,third_party,2023-09-13,2024-09-12,159.82,27995.82,750
POL-F7880379,PH-02D71B78,VH-6398587E,third_party,2022-05-05,2023-05-05,36.64,10851.54,500
POL-36027578,PH-10A95EA1,VH-B315FF77,third_party,2023-02-14,2024-02-14,113.66,11885.61,250
POL-01FA5085,PH-252BBCE8,VH-AD016ED2,third_party,2023-05-06,2024-05-05,36.16,5510.65,0
POL-A00B0C61,PH-828149AB,VH-130137E2,third_party,2023-04-24,2024-04-23,166.11,19972.93,250
POL-8DE62330,PH-25B3D49C,VH-D8B78351,comprehensive,2022-08-19,2023-08-19,699.9,41689.38,1000
POL-DC889110,PH-AC8BECCC,VH-01D1D141,fire_theft,2021-07-13,2022-07-13,171.18,25734.17,750
POL-B579B890,PH-74397541,VH-555B3A01,third_party,2023-04-25,2024-04-24,92.75,23446.59,1000
POL-6CC92E0F,PH-DC95CC05,VH-044BED17,fire_theft,2022-05-03,2023-05-03,137.75,20065.12,0
POL-A6F4AFF9,PH-E4073D76,VH-F47E41F9,comprehensive,2021-01-07,2022-01-07,261.96,35502.0,500
POL-FA413032,PH-C227CFDA,VH-C687C2FA,third_party,2021-08-26,2022-08-26,153.6,35131.1,1000
POL-8F1888ED,PH-87AB47C6,VH-3F784696,third_party,2021-10-08,2022-10-08,204.32,30763.16,0
POL-391AE74F,PH-2EDC7E11,VH-A2638C79,comprehensive,2021-02-14,2022-02-14,407.22,47325.95,1000
POL-4182A3C9,PH-FC347A94,VH-E6745C7C,third_party,2023-03-04,2024-03-03,407.42,51109.0,500
POL-7D52ADB7,PH-CFC5996F,VH-521345D0,third_party,2022-08-25,2023-08-25,201.19,42419.18,250
POL-B6C1F1F7,PH-166FF9DC,VH-585AA770,comprehensive,2021-07-29,2022-07-29,925.06,95147.83,250
POL-4689B134,PH-78E897C4,VH-120929A8,third_party,2021-01-29,2022-01-29,162.8,49573.73,500
POL-C693D9A0,PH-27585300,VH-EC8ED9CE,third_party,2022-05-05,2023-05-05,465.92,101557.36,250
POL-BB3B3276,PH-A8A017ED,VH-BA1B1C21,third_party,2023-03-20,2024-03-19,89.85,14712.72,250
POL-F6792365,PH-F1556949,VH-8B84E6D1,comprehensive,2022-06-08,2023-06-08,606.12,44811.69,1000
POL-1E3BB77F,PH-DF5D1C94,VH-AAD97BB1,third_party,2022-03-14,2023-03-14,377.94,80415.21,750
POL-94E3D5D9,PH-3255E437,VH-23304431,comprehensive,2023-04-07,2024-04-06,544.98,38546.24,500
POL-CD234CDE,PH-0B81E60F,VH-BBE089AC,comprehensive,2021-10-15,2022-10-15,448.44,34353.62,750
POL-B8C616F5,PH-6AF7AB20,VH-8EF51FDE,third_party,2023-10-02,2024-10-01,196.61,34248.71,750
POL-68126E59,PH-E8E3E6D8,VH-78D50B82,third_party,2023-09-26,2024-09-25,162.74,28023.29,500
POL-0BA28AF7,PH-4D4D117F,VH-C6CB7F0F,comprehensive,2021-11-10,2022-11-10,220.61,18980.22,250
POL-48317AE9,PH-632E5086,VH-B3AC146D,comprehensive,2023-05-22,2024-05-21,768.64,96470.11,250
POL-8C07B478,PH-A897CF5C,VH-CD939065,fire_theft,2023-05-08,2024-05-07,826.37,125254.33,1000
POL-4FB93A6D,PH-F3460504,VH-9515EE49,comprehensive,2022-10-06,2023-10-06,625.25,51129.63,500
POL-CA1520ED,PH-FA6054A8,VH-CF150FE9,comprehensive,2021-08-27,2022-08-27,138.31,9686.8,250
POL-282A1A07,PH-96C03168,VH-DBD61CB6,fire_theft,2023-07-23,2024-07-22,69.95,15377.9,250
POL-AB077DE9,PH-D7D4620E,VH-8FFD4AF9,third_party,2023-03-20,2024-03-19,267.33,34872.96,250
POL-66F0CFEE,PH-263F7221,VH-8C1C19BE,comprehensive,2023-11-27,2024-11-26,225.25,23003.84,500
POL-22A090C3,PH-9AC80A15,VH-B2FB6ED9,third_party,2022-05-12,2023-05-12,68.49,9316.32,750
POL-43F7DCCF,PH-47EF87D5,VH-1D6A746D,comprehensive,2021-05-28,2022-05-28,143.76,8438.48,1000
POL-9F5BB683,PH-216420B3,VH-C376CBCA,comprehensive,2021-09-28,2022-09-28,821.17,63699.55,750
POL-D6EDC13B,PH-8BF8A628,VH-90C53CE8,comprehensive,2022-03-18,2023-03-18,209.28,12777.43,0
POL-310673AF,PH-B08C03CD,VH-5D259658,fire_theft,2023-03-08,2024-03-07,222.69,27496.01,500
POL-A2D3F975,PH-1791022B,VH-B46CA4F8,comprehensive,2023-08-17,2024-08-16,205.28,22918.48,0
POL-7C5FCB40,PH-84B8DDCC,VH-B3A42E0F,third_party,2022-10-03,2023-10-03,337.88,56295.64,500
POL-8A3E8AD3,PH-1C763FA8,VH-9C1D9954,comprehensive,2023-03-30,2024-03-29,1413.53,84326.09,0
POL-54534C41,PH-2DB13BB2,VH-E02DA46A,third_party,2022-10-25,2023-10-25,809.37,87522.93,1000
POL-1C73D5D8,PH-6F0EA58E,VH-4ED81C8B,comprehensive,2022-02-21,2023-02-21,709.12,56563.0,1000
POL-163A6416,PH-E2B8539D,VH-EF6D8181,third_party,2022-05-14,2023-05-14,154.48,25788.68,250
POL-E2CABA59,PH-9F23B424,VH-2650B250,fire_theft,2022-01-31,2023-01-31,539.64,91789.47,1000
POL-49F26309,PH-ACFF0434,VH-182408C8,third_party,2022-11-07,2023-11-07,114.9,19848.42,500
POL-56C400B5,PH-E898E087,VH-2F4F333B,comprehensive,2021-07-20,2022-07-20,716.07,38666.43,250
POL-C9E47C28,PH-3F37BCE4,VH-379D3499,third_party,2021-11-12,2022-11-12,243.52,66371.12,750
POL-80E0A511,PH-137F0875,VH-BA7D419D,third_party,2021-10-27,2022-10-27,569.35,109201.23,1000
POL-6E323441,PH-D531F939,VH-2C033201,comprehensive,2023-11-27,2024-11-26,1069.77,72311.94,1000
POL-D68EDD28,PH-98069A31,VH-962941C2,third_party,2022-03-06,2023-03-06,240.02,41288.76,0
POL-39C26F63,PH-BFDFE4B4,VH-8BD9750A,fire_theft,2021-07-17,2022-07-17,485.6,91725.66,500
POL-ADAF6A55,PH-E694275A,VH-E090E5CC,third_party,2023-03-07,2024-03-06,49.79,7717.27,750
POL-403B5E75,PH-31972BE7,VH-03BCABEB,comprehensive,2022-02-05,2023-02-05,251.76,25132.68,1000
POL-37D70BA3,PH-86857902,VH-E01A08F2,third_party,2022-05-01,2023-05-01,364.77,58624.78,750
POL-9113C1EE,PH-56B0EAAC,VH-AA457031,third_party,2021-12-10,2022-12-10,283.79,30946.03,250
POL-479CEC20,PH-38B5EB37,VH-3A67C73D,fire_theft,2022-02-23,2023-02-23,108.69,14146.88,0
POL-F293894B,PH-A161AF4C,VH-5EB0BDF8,fire_theft,2023-04-13,2024-04-12,159.57,35690.85,1000
POL-A7A05544,PH-076CEF11,VH-B9408551,comprehensive,2021-06-04,2022-06-04,434.24,49008.28,1000
POL-FD97C578,PH-C7DC901D,VH-4426F774,fire_theft,2022-05-24,2023-05-24,171.93,21204.67,250
POL-7B7BAA19,PH-52FC24F0,VH-1D8F83E6,comprehensive,2022-05-14,2023-05-14,573.46,88195.91,250
POL-ACB42F6A,PH-DF5DDAC9,VH-2FBF0C9E,third_party,2021-11-29,2022-11-29,223.65,45481.47,0
POL-F8261D6A,PH-3DE413D8,VH-E714D309,third_party,2023-06-13,2024-06-12,315.54,83493.24,250
POL-2952A4E9,PH-E31B84CF,VH-322099F9,fire_theft,2023-08-19,2024-08-18,155.32,13134.84,1000
POL-D0FBB3B5,PH-61F451DC,VH-B6B756D8,third_party,2023-02-07,2024-02-07,25.4,5472.49,500
POL-6FA7A700,PH-3EF90010,VH-A8A3F478,comprehensive,2023-11-02,2024-11-01,300.88,23065.31,250
POL-6AC3D63D,PH-C7ED52D0,VH-1F2594B8,third_party,2022-12-26,2023-12-26,184.78,18849.39,0
POL-65F0FC01,PH-A055CA54,VH-F50B586D,comprehensive,2021-06-18,2022-06-18,293.94,13821.14,250
POL-12BEBDD3,PH-2E6F8C9F,VH-562D063E,comprehensive,2021-10-23,2022-10-23,126.37,13700.95,0
POL-D67C2899,PH-DB3C56C4,VH-74AAA282,third_party,2023-07-31,2024-07-30,496.74,51509.83,1000
POL-608AA7BE,PH-3EB31F0D,VH-3E93D342,comprehensive,2023-04-06,2024-04-05,469.58,29196.36,0
POL-9DAEB65F,PH-D7E4F737,VH-A102210D,third_party,2021-12-08,2022-12-08,110.09,15313.42,1000
POL-A35C8AB0,PH-FD4B9D7A,VH-42519963,third_party,2023-12-14,2024-12-13,221.48,40970.1,500
POL-7B3E51DA,PH-ACDEB6C3,VH-886A9AAE,comprehensive,2022-02-26,2023-02-26,422.4,43634.58,0
POL-8E4FDF53,PH-426959BA,VH-903198F9,third_party,2022-01-27,2023-01-27,331.66,88201.72,500
POL-EEC053A3,PH-5AA2C2C9,VH-E9BA568E,comprehensive,2021-04-09,2022-04-09,102.85,9178.69,1000
POL-9114C503,PH-4A36F3BC,VH-7EB99E36,third_party,2023-02-25,2024-02-25,1024.25,157058.76,500
POL-2D2BD3F9,PH-97682DAB,VH-458FD281,third_party,2023-07-24,2024-07-23,202.55,21928.55,250
POL-A6A16296,PH-42DAD4F9,VH-38ADF9C4,third_party,2023-04-20,2024-04-19,242.76,41578.14,500
POL-E8713FAF,PH-F908AC28,VH-2DB5380B,third_party,2021-07-18,2022-07-18,292.61,59093.62,250
POL-5E35E83A,PH-09CC4463,VH-E64ED15B,third_party,2023-11-14,2024-11-13,191.26,36059.18,500
POL-787A06AF,PH-AB9DCC7E,VH-180FE769,comprehensive,2021-02-14,2022-02-14,85.0,7133.27,0
POL-08D746E9,PH-0B22C2DF,VH-9DD3A0CE,fire_theft,2022-02-19,2023-02-19,141.99,13424.45,750
POL-9456BEAB,PH-32540919,VH-452A8580,fire_theft,2023-11-08,2024-11-07,685.46,110817.33,750
POL-FD6138CF,PH-6C4D29E1,VH-6CE7A493,comprehensive,2021-04-04,2022-04-04,687.35,95770.51,250
POL-13659082,PH-A9C1F6BE,VH-FD1E274A,comprehensive,2022-09-29,2023-09-29,489.82,68266.91,250
POL-5EEE0799,PH-7225C1BE,VH-F2590FDD,comprehensive,2022-02-06,2023-02-06,494.74,29288.4,500
POL-CF84EC21,PH-5DEC1C40,VH-E819F9EE,fire_theft,2022-12-06,2023-12-06,128.42,25857.87,750
POL-573DEEEC,PH-7ABB1A52,VH-D4B33C5E,comprehensive,2021-06-26,2022-06-26,678.45,50008.67,250
POL-22708540,PH-3026A8CB,VH-957DA920,comprehensive,2022-02-19,2023-02-19,357.31,30950.86,250
POL-629731AD,PH-445A55B0,VH-0FFD8212,comprehensive,2021-04-12,2022-04-12,207.26,15702.78,750
POL-78A298EC,PH-BD722A38,VH-247E6C9F,third_party,2023-09-14,2024-09-13,182.18,27947.92,1000
POL-F2AFFB0C,PH-F8F246B9,VH-57466C50,fire_theft,2023-05-05,2024-05-04,256.94,24097.84,250
POL-94C615C4,PH-D72C6721,VH-20F5BE06,comprehensive,2023-07-16,2024-07-15,290.82,32085.12,500
POL-74E47EBB,PH-FD9ECEFE,VH-FD95677C,fire_theft,2022-11-17,2023-11-17,211.13,31376.23,500
POL-E9D52E79,PH-F78B59BB,VH-EAAF73C9,third_party,2021-07-14,2022-07-14,342.81,66387.35,1000
POL-483FEA37,PH-CDEA4A0F,VH-F5BCBB34,comprehensive,2021-07-09,2022-07-09,234.0,17075.99,750
POL-9E70E043,PH-E7EEF6D0,VH-7A5B281D,third_party,2023-03-25,2024-03-24,609.49,153429.97,750
POL-6EF5F6B2,PH-1E53F3D9,VH-E6DF8808,comprehensive,2023-07-29,2024-07-28,201.89,10004.96,0
POL-00822D7D,PH-4961597A,VH-9E3CCDFE,third_party,2023-04-04,2024-04-03,131.2,30892.31,750
POL-EE133856,PH-027EDC6A,VH-349C144D,third_party,2022-06-12,2023-06-12,324.88,54927.11,500
POL-14D9EDE3,PH-47397BDA,VH-D4D32BB3,comprehensive,2022-03-30,2023-03-30,584.14,39194.14,750
POL-DA893F9F,PH-010F1555,VH-20A53920,comprehensive,2021-09-25,2022-09-25,329.04,22941.3,500
POL-9B643304,PH-6BCA4366,VH-7490A2D9,third_party,2023-12-30,2024-12-29,142.42,34059.28,500
POL-65CB652F,PH-741E4CCD,VH-11B52EB6,comprehensive,2023-01-09,2024-01-09,276.52,17955.41,1000
POL-27DAA915,PH-635E39B3,VH-749F6CAE,third_party,2022-07-02,2023-07-02,63.28,13503.26,750
POL-94E5E966,PH-0B3B1471,VH-DD45FF4A,comprehensive,2023-02-22,2024-02-22,348.16,30464.84,1000
POL-04FF833C,PH-86BFF706,VH-A6BE3C29,third_party,2023-03-06,2024-03-05,412.89,58685.28,500
