vehicle_id,policyholder_id,make,model,year,fuel_type,estimated_value,plate_number
VH-9292E507,PH-180F60E6,Volkswagen,Golf,2023,hybrid,21758.66,DV738WT
VH-FBBD93CF,PH-2555DCC6,Audi,A3,2021,petrol,13130.24,QE063OH
VH-F7CFCEDC,PH-D7D94AFD,Toyota,Yaris,2015,diesel,6125.09,HK488VS
VH-17FBC173,PH-136CF46E,Toyota,Yaris,2016,petrol,5809.89,XC496QQ
VH-8772C5CB,PH-3D2F578C,Fiat,Panda,2024,hybrid,6352.75,MM051IY
VH-EA96DAD4,PH-96118508,Renault,Clio,2017,electric,7446.68,BF543CF
VH-7494AF0E,PH-7BD2C0F9,Citroen,C3,2024,hybrid,7953.04,CZ301XF
VH-4698224E,PH-FDC3524C,Renault,Clio,2014,petrol,6063.87,BJ860TX
VH-B812C6E1,PH-E216768A,Fiat,Tipo,2017,diesel,5786.59,PE860DW
VH-E296EDEE,PH-4FC7F252,BMW,X1,2021,diesel,35476.94,GF319BW
VH-903E2487,PH-DF209049,Toyota,Yaris,2022,petrol,20905.95,RS011TT
VH-8B4B9DEC,PH-7893AFC2,Fiat,500,2019,diesel,4281.41,BA713GJ
VH-BD839F2D,PH-8F8973F9,Alfa Romeo,Stelvio,2022,petrol,23982.56,YW197PX
VH-4DBC691C,PH-4C1574FC,Audi,A3,2023,petrol,20221.13,BY625XD
VH-ABFB16F6,PH-D9A80804,Fiat,Punto,2014,electric,2118.9,XQ947ID
VH-876C1503,PH-13557946,Dacia,Duster,2020,electric,17564.99,LA137UD
VH-A812744E,PH-33815A82,Fiat,Panda,2019,petrol,2951.39,HK107QF
VH-225CD6AC,PH-B951787C,Audi,A3,2019,electric,18752.21,RQ807VO
VH-E8B70E48,PH-D504782C,Renault,Clio,2022,petrol,9919.72,YO037TY
VH-5B192F92,PH-9B2EB345,Jeep,Renegade,2021,diesel,11908.19,ND881NA
VH-06B522B9,PH-6C1F47A4,Volkswagen,Golf,2018,petrol,14310.34,EE996GV
VH-6CEDD55D,PH-3BE7E8A0,Toyota,RAV4,2021,petrol,32883.52,PP837YD
VH-EB71E415,PH-1B71F929,Fiat,500,2023,diesel,12554.32,HB810ON
VH-F4362684,PH-F7DF0528,Renault,Clio,2018,diesel,4168.55,ZJ855RA
VH-E9002EF0,PH-5F69C2F0,Fiat,Tipo,2016,petrol,8540.72,QB443AF
VH-1FA86D20,PH-9E06B133,Opel,Corsa,2018,diesel,9766.39,GM169FF
VH-C2F738C6,PH-948493A7,Fiat,Punto,2009,petrol,2877.6,ZM685TV
VH-63DCC3CF,PH-378AFF63,Toyota,Yaris,2022,hybrid,12353.46,IM067VP
VH-3523D83A,PH-EDF6AFED,Renault,Clio,2014,diesel,2499.62,CN139TW
VH-327808A0,PH-B0205745,Volkswagen,T-Roc,2018,petrol,21215.85,WX501EC
VH-F2358484,PH-B2FBCD93,Volkswagen,Polo,2016,petrol,4782.2,JE070MC
VH-A479993A,PH-A9B3DEE6,Fiat,Panda,2019,diesel,5364.12,GL842BU
VH-1739932A,PH-B4F59378,Audi,Q3,2019,petrol,19945.46,GW198XW
VH-62A00459,PH-F93522F2,Dacia,Duster,2020,petrol,16498.63,SE481JR
VH-04494B41,PH-17DA5F14,Alfa Romeo,Stelvio,2021,petrol,29307.92,AA691JD
VH-3F3A76BD,PH-AAF3F4E3,Toyota,Corolla,2018,hybrid,7879.91,KH151BE
VH-FE3E13CF,PH-D82230FE,Opel,Corsa,2015,hybrid,8778.97,PX864LY
VH-3159E3AB,PH-CB26E62E,Fiat,Panda,2017,petrol,2563.21,WZ953HH
VH-52CC2799,PH-F1310860,Ford,Fiesta,2010,hybrid,3557.99,RC501CA
VH-90FDE237,PH-36986761,Mercedes-Benz,Classe A,2015,petrol,14820.36,PN278IY
VH-3C4CEB5B,PH-AB4907AE,Fiat,Panda,2012,petrol,3223.6,DK855PH
VH-B712EE04,PH-DBDEF261,Mercedes-Benz,GLA,2021,electric,31021.52,ER775YC
VH-1312AA90,PH-5321AAF8,Toyota,Yaris,2022,hybrid,11948.93,EH978SL
VH-2B6E7C86,PH-34083D0B,Peugeot,208,2019,hybrid,8870.8,KL609IE
VH-2531218C,PH-060912AB,Volkswagen,Polo,2015,diesel,3096.4,FH024XM
VH-B14030A8,PH-3B019253,Renault,Clio,2017,hybrid,8987.83,NY467XL
VH-206C89B2,PH-A2851387,Opel,Corsa,2013,diesel,2260.04,EB710LC
VH-7C388439,PH-DB94A4A7,Hyundai,i20,2018,hybrid,12178.25,GB156QO
VH-AD93AF72,PH-7C2B31CE,BMW,Serie 3,2024,petrol,24704.2,YU370PR
VH-4D708232,PH-D86F2788,Volkswagen,Golf,2024,hybrid,35244.6,DP380KJ
VH-B2805AE8,PH-CF25A9E3,Dacia,Sandero,2023,petrol,10313.69,OJ857CJ
VH-E9C662CB,PH-B2C48838,Volkswagen,Golf,2021,petrol,9663.12,MB254FS
VH-003D8A9F,PH-908AFBBB,Audi,Q3,2024,hybrid,41158.0,VQ728ME
VH-F9C5D777,PH-E705B175,BMW,Serie 3,2018,hybrid,12384.97,BO420NN
VH-E9804988,PH-88843ECD,Volkswagen,T-Roc,2019,petrol,15875.16,UM271VG
VH-EDB9472B,PH-937A15AD,Ford,Focus,2012,hybrid,2482.36,KG676XR
VH-A8D12848,PH-9EF1C3AE,BMW,X1,2021,electric,19744.39,LT868EG
VH-56A6F336,PH-A3CC3327,Fiat,500,2016,petrol,2799.34,TB048NV
VH-78FF3CA9,PH-86419D42,Alfa Romeo,Stelvio,2021,petrol,40879.38,SV055HF
VH-04A7E961,PH-A918F57B,Fiat,Panda,2022,electric,8843.71,IA089LZ
VH-B14DEC2A,PH-A5603CD1,Peugeot,208,2018,hybrid,6689.91,PG159SN
VH-63663F67,PH-F15C7436,Lancia,Ypsilon,2024,hybrid,8696.61,NI535YA
VH-C8A2EB0E,PH-F4C23253,Fiat,Panda,2020,petrol,5121.11,OB897XP
VH-1D8C02A5,PH-9BD91F22,Ford,Fiesta,2011,diesel,2280.02,WK261LI
VH-2493A17A,PH-17D467E8,Ford,Focus,2023,hybrid,25361.51,HZ227QI
VH-33C146E8,PH-E57A69A6,Fiat,Panda,2018,diesel,8291.43,MX320EO
VH-614F48ED,PH-95D2AB45,Mercedes-Benz,GLA,2024,petrol,29391.29,FU111EP
VH-DE8BEEE3,PH-D6F3D5E2,Volkswagen,T-Roc,2019,diesel,19448.61,LU917PN
VH-644AC71B,PH-A3244D0B,Renault,Captur,2023,diesel,22072.33,NF429BY
VH-0876A4DC,PH-BA568FD0,Jeep,Renegade,2023,diesel,27083.2,DJ698IR
VH-D607D0D8,PH-82F4FE55,Fiat,500,2014,petrol,3923.56,BL690FD
VH-1CA934CC,PH-5673E955,Fiat,Tipo,2024,petrol,23864.36,SZ026FF
VH-8AB8F3AF,PH-B5DC647E,Hyundai,i20,2015,electric,6615.65,DI647FV
VH-D4C502D9,PH-414420F6,Opel,Corsa,2023,electric,19122.17,BN177RA
VH-FEECD9FB,PH-4EF32A9C,Ford,Fiesta,2017,diesel,8389.54,GZ370CM
VH-BB109A01,PH-54D5BB70,Fiat,Tipo,2018,petrol,11983.81,VA933BJ
VH-664986B9,PH-4DB9DE4B,Dacia,Sandero,2024,hybrid,12023.6,NO469FI
VH-C397F376,PH-679B39D7,Volkswagen,Golf,2015,petrol,5546.6,DZ947OF
VH-6448426A,PH-A850ABAF,Renault,Clio,2018,diesel,3210.38,HR390AR
VH-ADCA57BC,PH-7E24FCBB,Hyundai,Tucson,2017,petrol,19162.59,YK259IB
VH-16A4E9F8,PH-2D880D9A,Peugeot,308,2018,hybrid,17945.6,DW932TH
VH-7175EC3F,PH-45D9EB25,Fiat,Punto,2012,diesel,2088.15,WF281YP
VH-3E4F5702,PH-3199FC40,Toyota,Yaris,2017,petrol,3796.65,SD504MH
VH-1A95895D,PH-81BBB1B9,Fiat,Punto,2010,electric,915.2,BE676NW
VH-9456A4EA,PH-CA8EC9AB,Renault,Captur,2022,hybrid,23775.92,FO453FR
VH-356DDFFA,PH-4953CE31,Peugeot,308,2015,diesel,6755.15,IT950XU
VH-43115FB6,PH-BE0D4900,Toyota,Yaris,2012,hybrid,4028.23,XA640QR
VH-3663DF4B,PH-7C190384,Renault,Captur,2019,petrol,12181.9,XP602LY
VH-6EBBBCCA,PH-34AD14CA,Mercedes-Benz,Classe A,2024,electric,22300.08,RA192VW
VH-EA300F1B,PH-1691F3C9,Toyota,Yaris,2014,petrol,3522.09,FF543YC
VH-91D88F96,PH-E0800496,Peugeot,208,2017,petrol,8607.34,II093RS
VH-9574FF3C,PH-F49AE34F,Volkswagen,Polo,2018,diesel,14605.45,FL320GH
VH-948CBE32,PH-536CE5FC,Renault,Clio,2015,electric,4955.07,HL255CB
VH-7B42B7E5,PH-C416D01D,Fiat,500,2016,petrol,4184.14,BD354TX
VH-35274D89,PH-EE67EECF,Ford,Fiesta,2019,petrol,3856.72,ZW369VB
VH-CEBBBAB6,PH-6E62222E,Jeep,Renegade,2022,electric,20208.12,WZ333GT
VH-1AB8B78B,PH-33B0EF44,Fiat,Panda,2018,electric,5217.76,JH962MF
VH-197D4A0E,PH-D1A80F77,Fiat,500,2019,hybrid,11937.63,ZR983AL
VH-B678A30D,PH-B9B3A11A,Ford,Fiesta,2014,diesel,3413.31,EZ412IY
VH-B68A860F,PH-6A3BAECC,Lancia,Ypsilon,2023,petrol,15692.09,OY965KY
VH-46EA6220,PH-A4FFB5AF,Volkswagen,T-Roc,2019,petrol,23322.3,BD763EH
VH-6326554F,PH-56595224,Fiat,Panda,2021,diesel,5333.02,PO542JS
VH-92A59ABB,PH-16FFD671,Hyundai,Tucson,2021,hybrid,31465.0,AM419FT
VH-207E8967,PH-1F65E17E,BMW,X1,2019,electric,31028.53,OK192TZ
VH-1FBDA334,PH-3A75BC9A,Fiat,Tipo,2018,petrol,9700.12,MO317CW
VH-44675D8B,PH-EC9DBA9C,Mercedes-Benz,GLA,2022,diesel,26626.57,HX647ME
VH-F832AC98,PH-3DBC9DDF,Fiat,Punto,2017,electric,2743.68,EV646QU
VH-5897A48F,PH-C9BF3652,Jeep,Renegade,2019,electric,14862.09,EW617AT
VH-A0E01031,PH-8FCC12CD,Volkswagen,Golf,2020,hybrid,14540.35,AA284SS
VH-D74835C7,PH-EA88357C,Fiat,500,2016,diesel,4949.43,EI211BG
VH-10370E98,PH-113F2274,Fiat,Panda,2018,petrol,5912.07,WH051KL
VH-4A886A97,PH-1FB2F8B3,Fiat,500,2019,diesel,5406.55,GX191YE
VH-B7BEA54C,PH-09BD64F7,Peugeot,308,2024,diesel,30495.85,HV779BQ
VH-01BEA1B4,PH-FB534BC8,Renault,Clio,2020,petrol,9109.5,UE925IO
VH-F176DC86,PH-ED8DF7EB,Audi,A3,2017,hybrid,13856.58,EE834CQ
VH-5A1F9A27,PH-6CF427D6,Peugeot,208,2023,petrol,14597.0,WR920ZD
VH-F9BDA5A1,PH-3B973EAC,BMW,X1,2024,diesel,34229.43,YR067PP
VH-FA9CE409,PH-5F9CB183,Hyundai,i20,2017,hybrid,9745.26,SG299GH
VH-98FD3984,PH-80EC47F2,Opel,Corsa,2017,petrol,10526.48,LD025LT
VH-4A9AA1F4,PH-4BDA6C33,Toyota,Yaris,2021,petrol,13171.21,WR640VJ
VH-039A8B4B,PH-6CABF0BB,Opel,Corsa,2012,electric,3525.02,UQ588ZZ
VH-5DFD1702,PH-B24A945D,Mercedes-Benz,Classe A,2015,diesel,17046.1,XR567FY
VH-77014E76,PH-EE52A2FE,Volkswagen,Polo,2022,hybrid,14930.67,MZ846FA
VH-9E2F2C8A,PH-661AAEA3,Fiat,500,2022,diesel,5483.02,EV254SY
VH-7A2FF20B,PH-514BFFD1,Dacia,Sandero,2023,petrol,11370.95,YU519KX
VH-FD23E21A,PH-1D4539FE,Volkswagen,Golf,2016,hybrid,4987.74,FR250FF
VH-7A07F1DA,PH-48D45A3E,Toyota,RAV4,2016,petrol,18429.25,RF624LX
VH-C6935006,PH-92C9BAB7,Fiat,Panda,2020,petrol,10012.3,FR942NG
VH-8CBC19C3,PH-7999E1B3,Volkswagen,Polo,2012,petrol,4993.89,CF341ZF
VH-9D8CE651,PH-2EC55B8F,Fiat,500,2015,diesel,2932.38,SS009FT
VH-690978F6,PH-A4BEBCC6,Fiat,500,2017,diesel,4202.97,MF026WO
VH-DA54DC3E,PH-623368E3,Renault,Captur,2021,petrol,21768.87,AI956KB
VH-4112F610,PH-86D803C7,Renault,Clio,2017,diesel,7074.0,FC003PJ
VH-F8666186,PH-8D88655A,Hyundai,i20,2014,petrol,3798.24,BX933YC
VH-F4F39E09,PH-BB5DDE6E,Fiat,Tipo,2022,petrol,17145.38,YG222RT
VH-0BDD9F06,PH-737EDD95,Fiat,500,2024,diesel,11121.78,OC360CS
VH-380AA958,PH-72428483,Peugeot,208,2017,hybrid,9163.75,NA770QE
VH-DDC8FEC7,PH-664A604A,Volkswagen,Polo,2023,diesel,18134.72,MI607MD
VH-0EDA25DD,PH-2198C4CF,Fiat,500,2012,diesel,4506.42,EM850JG
VH-D9208495,PH-D26ACD65,Volkswagen,Golf,2016,petrol,5989.8,SK234HO
VH-CC7FD37F,PH-B5094C0E,Dacia,Duster,2019,petrol,13454.77,CO231NV
VH-9382C9AE,PH-06DFAA11,Fiat,500,2013,petrol,3115.69,GZ094ND
VH-F33D3E66,PH-537ABEE6,Opel,Corsa,2019,diesel,8285.3,WC231NJ
VH-6E760077,PH-0C50059E,Citroen,C3,2018,petrol,12211.44,LI372JD
VH-AC4DAF18,PH-907C9DFF,Hyundai,i20,2024,petrol,18389.74,PV576MQ
VH-1F81F73C,PH-B8350134,Volkswagen,Golf,2024,diesel,10285.45,NW494GZ
VH-60BA03D5,PH-D6BE53E8,Volkswagen,Golf,2018,diesel,11817.13,TB175IN
VH-5AD6DD5F,PH-7049FD56,Alfa Romeo,Stelvio,2017,petrol,19743.9,DQ017RO
VH-FD25467E,PH-978CE13F,Fiat,Panda,2021,diesel,6268.43,FJ024WF
VH-F1273D26,PH-7393F965,Fiat,500,2016,petrol,2271.6,OJ417IY
VH-B20AD672,PH-EF919782,Volkswagen,Golf,2021,diesel,6499.42,HI538LN
VH-20463C1B,PH-F206B3FC,Renault,Captur,2024,diesel,16764.94,SI025OS
VH-29BF89F0,PH-40167B41,Opel,Corsa,2014,petrol,4967.22,YR362LX
VH-E03C6748,PH-F2B1EE46,Audi,A3,2016,petrol,6391.03,RS723BI
VH-B32C3917,PH-D6F70B54,Mercedes-Benz,GLA,2018,petrol,31870.81,XW009IC
VH-3EBBC391,PH-4D85566B,Lancia,Ypsilon,2024,hybrid,15488.69,HQ574KU
VH-5E0EC885,PH-5EF7C0CA,Dacia,Sandero,2024,diesel,12084.75,CM359XI
VH-5E7E3576,PH-45E264A4,Toyota,Yaris,2020,hybrid,7758.9,ZB378SY
VH-EF70A196,PH-15CC54C2,Renault,Captur,2021,hybrid,18602.28,IV476NB
VH-A5974918,PH-E13C0681,Lancia,Ypsilon,2018,petrol,2645.43,JH844OQ
VH-B173D181,PH-03B841F2,Peugeot,208,2019,petrol,10632.38,OB618MX
VH-B00396F5,PH-C3CEC81C,BMW,Serie 3,2023,hybrid,50683.19,UL672NI
VH-AA9F4FD8,PH-90C5CA45,Fiat,Panda,2018,petrol,2578.2,YH154MR
VH-1433F9A2,PH-BDBB8FCF,Fiat,Panda,2021,hybrid,6553.48,QL990QX
VH-F71FBD92,PH-1495495D,Peugeot,308,2019,diesel,8419.94,EO291PW
VH-E41459F4,PH-3B6861DA,Ford,Fiesta,2015,hybrid,3583.21,YQ078JK
VH-8387BD8E,PH-4A3EE8B1,Toyota,Corolla,2020,petrol,15483.97,AJ660HL
VH-63147F8F,PH-41043BF7,Fiat,Panda,2015,petrol,4316.28,BH746WH
VH-EFD55B83,PH-60CE0356,Fiat,Panda,2023,hybrid,13400.13,GA730MP
VH-E0062980,PH-559597D7,Alfa Romeo,Giulietta,2013,diesel,6352.62,PW822ZD
VH-D3835957,PH-B7D1F43D,Volkswagen,T-Roc,2020,petrol,28172.6,NN419PS
VH-1FA1BC9F,PH-A39D1CD3,Fiat,500,2024,electric,9018.68,YQ865OQ
VH-3C492CDF,PH-737046A8,Fiat,500,2024,hybrid,15424.75,QY906KV
VH-9CC1CC50,PH-8E412C60,Opel,Corsa,2016,diesel,6883.21,YG342SN
VH-78E66B4D,PH-8BB7E090,Toyota,Corolla,2015,petrol,5680.06,MA504XK
VH-71851ACD,PH-982B18C0,Alfa Romeo,Giulietta,2020,petrol,7215.21,ED048WO
VH-251EA8CC,PH-14EBEA51,Peugeot,208,2020,hybrid,17921.82,YW867YC
VH-72B65D9E,PH-BBBE5E7D,Fiat,500,2023,petrol,7588.66,NM016GF
VH-19816C08,PH-1AFCE84E,Volkswagen,Polo,2024,petrol,24962.6,SV399AP
VH-3C171EC3,PH-29AC6247,Ford,Focus,2017,petrol,4655.43,YQ982TC
VH-67DA641D,PH-EBCE027B,Mercedes-Benz,Classe A,2015,diesel,14256.66,DR533EN
VH-F29C6C3C,PH-B5A8C12C,Opel,Corsa,2012,diesel,5369.45,CO864XA
VH-B0405C38,PH-7BF964F8,Volkswagen,Polo,2014,diesel,3389.9,FM203SJ
VH-24666FFE,PH-32BA8261,Ford,Focus,2019,petrol,8224.64,CV549YH
VH-C28574EC,PH-A0A0D117,Ford,Fiesta,2013,hybrid,6190.63,DJ996LY
VH-09CE7FCA,PH-DE745D52,Toyota,Yaris,2014,diesel,4559.38,AM195TF
VH-A8A7222B,PH-76E068F7,Fiat,500,2013,diesel,5167.12,GA982LI
VH-930B6D4B,PH-179D6537,Alfa Romeo,Stelvio,2019,hybrid,29935.69,HR430QX
VH-237C9B78,PH-4462B78B,Audi,Q3,2023,hybrid,32210.81,ZW178VX
VH-C222A5F2,PH-DEA56AB2,Hyundai,Tucson,2024,petrol,19266.21,NP664QA
VH-E14848F8,PH-E54E9B39,Citroen,C3,2021,diesel,12162.72,VD890KU
VH-4D2EBB55,PH-455660E6,Fiat,500,2023,diesel,7784.22,MU928IY
VH-3D06FF7E,PH-A069B0D8,Renault,Captur,2023,diesel,24171.51,KA017GO
VH-43F5C675,PH-AABA189F,Peugeot,208,2020,petrol,18626.83,TE407NU
VH-DCA4D904,PH-7522D0D6,Peugeot,208,2024,hybrid,13022.19,GA808QU
VH-D81FFF97,PH-11935E19,Fiat,Panda,2022,electric,7016.27,OF829ME
VH-202E1D2C,PH-8060660F,Fiat,500,2012,diesel,4232.52,RF448UY
VH-9B17EC8F,PH-4DB9367E,Fiat,Panda,2016,hybrid,5101.89,YA728VA
VH-3B482DAE,PH-33416746,BMW,Serie 3,2015,hybrid,11669.11,SF741UU
VH-425A95B8,PH-B3E1F775,Volkswagen,Golf,2013,hybrid,7272.47,NR919AN
VH-14C3E7CF,PH-6DE75590,Renault,Captur,2019,electric,16621.88,DF662ZP
VH-8879786E,PH-694C827F,Toyota,Corolla,2023,petrol,15791.11,RB039QE
VH-672B9A6B,PH-C3FDE96A,Ford,Focus,2015,petrol,4564.34,OB263UY
VH-0498E7A3,PH-7930137E,BMW,X1,2018,petrol,28024.16,II962GK
VH-72C1A7D7,PH-2427BFFC,Volkswagen,Golf,2024,diesel,33137.14,KQ012VP
VH-FB0C75F3,PH-F361AE25,Fiat,Panda,2014,electric,3898.86,XX242JZ
VH-4FD9DBEF,PH-0F457AA9,Opel,Corsa,2016,petrol,7771.61,GN912TA
VH-F8D70DEB,PH-28EA5B86,Ford,Focus,2020,diesel,22888.87,OL284HA
VH-E725CB3B,PH-CBA0610F,Toyota,Yaris,2017,diesel,4219.17,MW967BH
VH-963AA05F,PH-E5B43E1B,Ford,Fiesta,2010,hybrid,6248.61,EY652JH
VH-6304CDEB,PH-B854449B,Alfa Romeo,Giulietta,2015,diesel,2872.57,BL648LH
VH-42B8D36E,PH-DC1B588F,Alfa Romeo,Giulietta,2017,petrol,10368.71,WR540OZ
VH-286FEFE3,PH-A79AF7C2,Mercedes-Benz,Classe A,2018,diesel,23728.81,MW821IQ
VH-FFD61AC7,PH-77D12416,Toyota,Yaris,2021,petrol,18790.53,WS385OP
VH-EA6CA071,PH-AB3C2FFC,Opel,Corsa,2013,hybrid,6653.33,WM323NE
VH-F834F406,PH-01EC7CEE,Jeep,Renegade,2015,diesel,11608.09,BM799MZ
VH-E5997123,PH-C780598A,Ford,Fiesta,2012,petrol,2358.64,JS594CE
VH-55AF457F,PH-09F675E3,Opel,Corsa,2022,electric,7966.08,VF042EX
VH-2C71C5D2,PH-8B2918CF,Fiat,Panda,2016,petrol,5910.94,FF920NS
VH-ABEC080A,PH-C578900B,Mercedes-Benz,Classe A,2016,hybrid,15072.32,NM996CO
VH-D6E94AB7,PH-F63F6FDB,Lancia,Ypsilon,2019,hybrid,2914.88,GL992MT
VH-4BDAFF03,PH-C5C5377F,Fiat,Tipo,2018,diesel,7481.08,GK768YR
VH-19920DE7,PH-F7598D77,Lancia,Ypsilon,2021,hybrid,3292.76,WP256OT
VH-A3452A59,PH-E4F7F0C4,Opel,Corsa,2021,hybrid,17419.46,JD820HI
VH-F4D7E60D,PH-020891B1,BMW,X1,2022,petrol,35104.32,TH398DK
VH-A924BF96,PH-EF0B2C6B,Fiat,Panda,2020,petrol,3239.14,YT260CE
VH-28BAACC2,PH-F3FA6E97,Fiat,Panda,2019,diesel,7000.34,AC076JJ
VH-5C2442ED,PH-B208857E,Fiat,Punto,2018,petrol,3088.33,TX430XC
VH-99B1569C,PH-A43E5513,Volkswagen,Polo,2016,diesel,4646.23,XS410CG
VH-E2FFCF3A,PH-8065B5C6,Ford,Fiesta,2012,electric,2229.92,QZ528SP
VH-6BF89239,PH-B56B1626,Volkswagen,Golf,2018,petrol,6324.47,EB865ST
VH-BE9A1600,PH-F5DE6E99,Ford,Fiesta,2013,diesel,4844.26,JF240XZ
VH-8D0D81C6,PH-3A61B24C,Toyota,Yaris,2023,petrol,17126.84,TW082UE
VH-2529797C,PH-913CFCD6,BMW,X1,2021,hybrid,16611.95,KH766AS
VH-0D3CBA34,PH-EDF1349C,Peugeot,308,2014,petrol,3586.46,TI629RT
VH-0FB2B52D,PH-7F8B71AB,Ford,Fiesta,2021,diesel,9417.7,UL201MR
VH-CC2CD98B,PH-C4C17BF7,Audi,Q3,2020,diesel,31745.94,VL079HU
VH-E5D6144C,PH-E91C5AC1,Renault,Captur,2023,diesel,18342.84,ND957QN
VH-7B8B1E4C,PH-2179BA06,Audi,A3,2019,diesel,10046.65,YY404UX
VH-7A0A64DD,PH-3C7A0F12,Lancia,Ypsilon,2018,electric,5753.86,ZJ125PI
VH-4A9E8083,PH-8F87D1F0,Fiat,500,2020,hybrid,5308.5,CV956GP
VH-1B5F359A,PH-F0D981C5,Fiat,500,2022,hybrid,9088.71,AB732PP
VH-AF77FAA8,PH-669CB835,Toyota,Corolla,2017,diesel,14611.56,PL619BH
VH-C1490F57,PH-08ECFFD5,BMW,Serie 3,2016,petrol,13619.8,BE999WK
VH-4E64D528,PH-932B2CB0,BMW,Serie 3,2021,hybrid,36246.49,SG337QP
VH-82E8F4E4,PH-9457F215,Audi,Q3,2024,petrol,44341.55,GJ444XF
VH-A0FDF822,PH-11051353,Ford,Fiesta,2014,petrol,5029.21,JR476TA
VH-8F571799,PH-DC972B39,Fiat,500,2018,petrol,10615.88,OX235RN
VH-657EE235,PH-B16365D9,Volkswagen,Polo,2012,diesel,3643.97,AW519PN
VH-84C619BA,PH-1F9B752A,Volkswagen,Polo,2022,petrol,21881.2,ZP851UB
VH-6E230CC7,PH-DC5D8222,BMW,X1,2023,petrol,37060.19,WH895VF
VH-77E949D4,PH-B9FE8463,Toyota,Yaris,2018,diesel,4261.72,IL409MG
VH-D7CE07E9,PH-E4E976FD,Fiat,Tipo,2021,diesel,10338.52,RZ055LQ
VH-C8C2F059,PH-15E9D469,Audi,Q3,2020,diesel,16276.33,XX574ZD
VH-CA3A349E,PH-A4190F98,Fiat,500,2021,petrol,15865.17,WZ539TM
VH-B387E265,PH-04BE87DF,Fiat,Panda,2024,hybrid,5723.69,MB700UP
VH-76306A31,PH-DDF1EB70,Ford,Fiesta,2015,hybrid,5643.0,AS045HZ
VH-C0E17369,PH-46E71560,Jeep,Renegade,2020,petrol,15468.08,DR398IA
VH-AC7CD15B,PH-F898AD01,Fiat,500,2022,petrol,5777.22,FC039ZR
VH-ECA08FA9,PH-886DD2CE,Fiat,Punto,2016,electric,3302.27,MY038FY
VH-EBB6C447,PH-A267F063,Alfa Romeo,Giulietta,2014,petrol,2038.14,RR407MV
VH-65B6CA79,PH-0D8D1D1C,Renault,Clio,2019,petrol,3292.79,EM951KF
VH-31E3AE2A,PH-E37A39BB,Fiat,500,2018,hybrid,8884.83,JW933NW
VH-6D1D11EE,PH-E707B235,Toyota,Yaris,2022,petrol,8147.13,KX303NE
VH-549098FE,PH-7450EB25,Peugeot,208,2022,diesel,12834.02,JI806AQ
VH-42894301,PH-003882FB,Renault,Captur,2020,petrol,17314.37,BQ870XT
VH-F687FB20,PH-1D529B6E,Ford,Fiesta,2012,hybrid,4472.93,BV991WD
VH-4512A3AB,PH-5A047D12,Audi,Q3,2024,hybrid,29785.79,HC266CG
VH-936EDDEB,PH-FC1108D1,Ford,Fiesta,2022,diesel,12491.25,DK858RI
VH-8379DB3E,PH-121514AE,Lancia,Ypsilon,2023,petrol,14430.14,KF321ZM
VH-14F759C3,PH-61883A16,Fiat,Panda,2022,hybrid,4168.18,TU472MB
VH-A49514DD,PH-6D746B7E,Jeep,Renegade,2015,hybrid,6872.49,AK707HT
VH-7B7DAAA2,PH-0D06149A,Fiat,Tipo,2019,electric,12730.03,IL470WI
VH-C5831C31,PH-117ACCDA,Fiat,Tipo,2016,petrol,5054.0,UG146CO
VH-501D106E,PH-4F16E176,Volkswagen,Polo,2021,petrol,17381.92,TS394KX
VH-9A9B99C1,PH-FB64A3F1,Toyota,Yaris,2018,diesel,3646.96,ZP626ZM
VH-B55C7CA9,PH-7ECBF28B,Fiat,Punto,2017,petrol,4777.37,HK960WY
VH-B25E96DB,PH-EECD98FF,Alfa Romeo,Giulietta,2014,petrol,5962.21,HA618EX
VH-54C133D8,PH-0BC2153B,Opel,Corsa,2020,petrol,10443.26,AE870LP
VH-B8A381DC,PH-59B682F3,Fiat,500,2013,diesel,4396.56,MQ506MB
VH-54B2C11B,PH-835CB671,Renault,Clio,2015,petrol,3992.0,BM605MH
VH-B20D3539,PH-C88747CC,Fiat,Panda,2017,petrol,2977.19,EX164QU
VH-13103D2A,PH-4F06CC26,Ford,Fiesta,2023,petrol,17044.66,TR039SD
VH-2CB70896,PH-E388A91B,Alfa Romeo,Giulietta,2013,hybrid,6222.06,SD302FB
VH-F6C5ACAF,PH-25FA3F97,Peugeot,208,2021,electric,12336.88,EA523TI
VH-5A20877C,PH-8DB0C42F,Ford,Fiesta,2013,diesel,5210.36,YL953SO
VH-C674F137,PH-706C8E31,Ford,Focus,2012,hybrid,2294.44,SU009FM
VH-0DD796A0,PH-C6C1425D,Fiat,Panda,2020,hybrid,11399.37,BE745OL
VH-BC67E231,PH-2AE43BBD,Fiat,Punto,2009,petrol,2733.56,ZI205US
VH-A491FBD8,PH-6BC702FD,Fiat,Tipo,2021,petrol,19618.0,XR453TJ
VH-D53D7E03,PH-8441B56C,Volkswagen,T-Roc,2023,diesel,30233.38,DR818AU
VH-273ECC1B,PH-F43B834C,Citroen,C3,2019,electric,13917.46,LU344LQ
VH-9E2B01C8,PH-21415D56,Fiat,Panda,2023,petrol,9906.24,MM952FF
VH-5C6069E3,PH-402C1D00,Fiat,Panda,2016,hybrid,4829.87,PT566PB
